round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
26,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
26,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
26,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
26,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
26,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
26,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
26,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
26,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
26,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
26,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
26,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
26,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
26,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
26,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
26,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
26,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
26,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
26,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
26,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
26,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
26,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
26,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
26,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
26,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
26,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
26,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
26,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
26,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
26,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
26,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
26,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
26,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
26,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
26,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
26,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
26,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
26,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
26,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
26,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
26,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
26,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
26,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
26,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
26,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
27,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
27,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
27,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
27,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
27,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
27,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
27,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
27,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
27,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
27,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
27,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
27,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
27,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
27,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
27,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
27,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
27,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
27,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
27,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
27,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
27,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
27,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
27,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
27,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
27,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
27,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
27,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
27,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
27,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
27,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
27,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
27,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
27,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
27,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
27,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
27,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
27,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
27,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
27,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
27,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
27,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
27,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
27,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
27,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
27,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
27,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
27,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
27,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
27,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
27,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
28,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
28,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
28,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
28,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
28,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
28,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
28,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
28,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
28,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
28,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
28,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
28,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
28,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
28,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
28,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
28,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
28,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
28,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
28,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
28,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
28,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
28,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
28,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
28,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
28,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
28,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
28,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
28,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
28,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
28,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
28,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
28,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
28,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
28,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
28,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
28,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
28,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
28,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
28,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
28,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
28,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
28,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
28,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
28,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
28,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
28,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
28,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
28,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
28,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
28,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
29,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
29,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
29,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
29,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
29,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
29,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
29,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
29,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
29,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
29,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
29,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
29,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
29,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
29,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
29,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
29,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
29,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
29,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
29,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
29,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
29,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
29,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
29,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
29,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
29,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
29,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
29,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
29,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
29,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
29,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
29,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
29,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
29,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
29,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
29,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
29,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
29,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
29,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
29,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
29,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
29,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
29,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
29,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
29,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
29,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
29,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
29,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
29,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
29,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
29,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
30,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
30,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
30,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
30,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
30,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
30,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
30,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
30,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
30,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
30,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
30,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
30,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
30,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
30,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
30,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
30,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
30,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
30,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
30,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
30,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
30,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
30,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
30,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
30,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
30,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
30,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
30,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
30,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
30,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
30,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
30,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
30,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
30,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
30,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
30,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
30,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
30,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
30,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
30,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
30,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
30,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
30,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
30,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
30,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
30,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
30,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
30,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
30,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
30,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
30,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
